tanggal,order_id,pelanggan_id,toko_id,produk_id,channel,qty,harga_satuan,diskon_pct,biaya_kirim
2025-02-20,ORD-2025-003663,P00568,T13,KR028,Online,1,1780000,11.3,240000
2025-02-20,ORD-2025-003663,P00568,T13,DK023,Online,1,770000,15.5,60000
2025-02-20,ORD-2025-003666,P01046,T13,SF014,Online,1,11630000,3.4,580000
2025-02-20,ORD-2025-003711,P00115,T05,KS027,Toko,1,6560000,3.8,
2025-02-20,ORD-2025-003711,P00115,T05,DK010,Toko,2,690000,7.4,
2025-02-20,ORD-2025-003724,P03454,T13,DK013,Online,1,1520000,0.0,80000
2025-02-20,ORD-2025-003724,P03454,T13,MJ015,Online,4,2920000,4.0,510000
2025-02-20,ORD-2025-003728,P03034,T13,PD006,Online,2,970000,0.0,520000
2025-02-20,ORD-2025-003728,P03034,T13,KS012,Online,1,11030000,14.3,490000
2025-02-20,ORD-2025-003802,P01549,T06,LM021,Marketplace,1,7550000,0.0,370000
2025-02-20,ORD-2025-003802,P01549,T06,DK010,Marketplace,1,690000,14.9,200000
2025-02-20,ORD-2025-003807,P03229,T13,SF025,Online,1,5340000,11.1,340000
2025-02-20,ORD-2025-003807,P03229,T13,DK040,Online,1,1260000,9.4,540000
2025-02-20,ORD-2025-003807,P03229,T13,PC030,Online,1,1220000,0.0,
2025-02-20,ORD-2025-003807,P03229,T13,PD001,Online,1,1710000,5.4,350000
2025-02-20,ORD-2025-003845,,T10,PC004,Toko,1,1660000,7.6,
2025-02-20,ORD-2025-003851,P00559,T13,KR016,Online,1,3780000,14.4,420000
2025-02-20,ORD-2025-003851,P00559,T13,MJ041,Online,1,2240000,1.7,510000
2025-02-20,ORD-2025-003851,P00559,T13,PC026,Online,1,860000,7.4,440000
2025-02-21,ORD-2025-003656,P02387,T09,PC009,Toko,1,1490000,7.9,
2025-02-21,ORD-2025-003689,P02294,T08,PC024,Toko,1,850000,21.9,
2025-02-21,ORD-2025-003747,P00170,T02,KR034,Toko,1,2350000,10.4,
2025-02-21,ORD-2025-003747,P00170,T02,DK002,Toko,1,490000,8.2,
2025-02-21,ORD-2025-003806,P00579,T13,KR020,Online,1,1970000,10.4,90000
2025-02-21,ORD-2025-003815,P01473,T01,LM021,Toko,2,7550000,11.6,
2025-02-21,ORD-2025-003815,P01473,T01,KR008,Toko,2,2800000,0.8,
2025-02-21,ORD-2025-003839,P03166,T11,LM004,Toko,2,4320000,9.9,
2025-02-21,ORD-2025-003839,P03166,T11,SF031,Toko,1,3420000,8.2,
2025-02-21,ORD-2025-003844,,T09,PD009,Toko,1,840000,0.0,
2025-02-21,ORD-2025-003844,,T09,DK040,Toko,1,1260000,0.0,
2025-02-21,ORD-2025-003844,,T09,MJ018,Toko,2,3700000,0.0,
2025-02-22,ORD-2025-003623,P02642,T13,DK035,Online,1,400000,7.4,100000
2025-02-22,ORD-2025-003640,P02656,T10,KR023,Toko,2,1270000,12.4,
2025-02-22,ORD-2025-003645,P00109,T07,PC027,Toko,2,3210000,8.0,
2025-02-22,ORD-2025-003685,P00549,T13,KS006,Online,3,8770000,12.2,180000
2025-02-22,ORD-2025-003725,P02147,T13,KR002,Online,2,1500000,7.4,110000
2025-02-22,ORD-2025-003725,P02147,T13,PD020,Online,1,920000,8.8,460000
2025-02-22,ORD-2025-003725,P02147,T13,LM028,Online,1,6300000,13.8,590000
2025-02-22,ORD-2025-003734,P01120,T08,DK003,Toko,1,420000,11.8,80000
2025-02-22,ORD-2025-003734,P01120,T08,DK013,Toko,1,1520000,7.3,
2025-02-22,ORD-2025-003787,P02274,T13,KR010,Online,1,1900000,6.8,
2025-02-22,ORD-2025-003793,P01110,T06,KR001,Toko,2,3260000,11.4,
2025-02-22,ORD-2025-003804,P03229,T13,KR018,Online,1,1090000,14.4,170000
2025-02-22,ORD-2025-003804,P03229,T13,KS031,Online,1,4390000,6.3,420000
2025-02-22,ORD-2025-003859,P01500,T09,KR017,Toko,1,4540000,11.3,
2025-02-22,ORD-2025-003859,P01500,T09,MJ004,Toko,1,3430000,0.0,
2025-02-22,ORD-2025-003859,P01500,T09,MJ020,Toko,1,4520000,10.2,400000
2025-02-23,ORD-2025-003619,P01276,T11,KR023,Toko,1,1270000,8.6,400000
2025-02-23,ORD-2025-003619,P01276,T11,PC019,Toko,1,1840000,10.4,
2025-02-23,ORD-2025-003619,P01276,T11,LM038,Toko,2,5010000,12.0,
2025-02-23,ORD-2025-003619,P01276,T11,PC004,Toko,1,1660000,12.5,
2025-02-23,ORD-2025-003649,P01521,T03,PD020,Marketplace,1,920000,6.6,400000
2025-02-23,ORD-2025-003649,P01521,T03,KR008,Marketplace,1,2800000,0.0,350000
2025-02-23,ORD-2025-003664,P02610,T02,SF042,Toko,2,4260000,10.6,
2025-02-23,ORD-2025-003668,P02200,T04,MJ018,Toko,1,3700000,0.0,
2025-02-23,ORD-2025-003672,P01910,T05,PD021,Toko,1,660000,10.5,
2025-02-23,ORD-2025-003693,P01123,T07,KR022,Toko,3,2200000,10.2,
2025-02-23,ORD-2025-003693,P01123,T07,LM006,Toko,1,13730000,15.7,
2025-02-23,ORD-2025-003736,P00914,T08,KS008,Toko,2,5690000,13.7,
2025-02-23,ORD-2025-003736,P00914,T08,MJ017,Toko,1,3280000,0.0,
2025-02-23,ORD-2025-003740,P00908,T13,DK009,Online,1,990000,13.6,320000
2025-02-23,ORD-2025-003740,P00908,T13,PC002,Online,1,1740000,0.0,400000
2025-02-23,ORD-2025-003742,P00363,T09,PC012,Toko,1,1870000,11.0,
2025-02-23,ORD-2025-003742,P00363,T09,KR032,Toko,3,2340000,15.6,
2025-02-23,ORD-2025-003743,P00844,T13,SF027,Online,1,36010000,5.5,70000
2025-02-23,ORD-2025-003743,P00844,T13,DK044,Online,1,1380000,14.1,410000
2025-02-23,ORD-2025-003743,P00844,T13,LM038,Online,1,5010000,9.4,570000
2025-02-23,ORD-2025-003746,P01874,T07,DK016,Toko,2,730000,15.9,
2025-02-23,ORD-2025-003749,P02948,T03,DK035,Toko,2,400000,13.8,
2025-02-23,ORD-2025-003752,P03123,T13,LM009,Online,1,2210000,0.0,110000
2025-02-23,ORD-2025-003790,P00969,T08,DK028,Toko,2,730000,0.0,
2025-02-23,ORD-2025-003868,P02331,T06,MJ045,Marketplace,2,2740000,0.0,450000
2025-02-23,ORD-2025-003871,P01248,T13,KR022,Online,1,2200000,4.5,400000
2025-02-24,ORD-2025-003636,P02047,T13,PC025,Online,1,1800000,9.2,330000
2025-02-24,ORD-2025-003650,P01748,T13,SF041,Online,1,7920000,10.8,90000
2025-02-24,ORD-2025-003650,P01748,T13,MJ018,Online,2,3700000,11.9,130000
2025-02-24,ORD-2025-003650,P01748,T13,PD001,Online,1,1710000,6.4,
2025-02-24,ORD-2025-003679,P02254,T08,SF034,Marketplace,1,13040000,8.4,520000
2025-02-24,ORD-2025-003699,P00970,T13,KS002,Online,1,6150000,11.1,260000
2025-02-24,ORD-2025-003699,P00970,T13,MJ027,Online,1,3790000,12.2,220000
2025-02-24,ORD-2025-003699,P00970,T13,KR018,Online,1,1090000,7.7,440000
2025-02-24,ORD-2025-003707,P02447,T13,SF038,Online,4,6260000,11.7,110000
2025-02-24,ORD-2025-003707,P02447,T13,DK025,Online,1,660000,13.5,590000
2025-02-24,ORD-2025-003707,P02447,T13,PC014,Online,1,1800000,14.2,570000
2025-02-24,ORD-2025-003707,P02447,T13,MJ035,Online,1,5190000,7.7,390000
2025-02-24,ORD-2025-003826,P00708,T11,MJ045,Marketplace,4,2740000,7.9,450000
2025-02-24,ORD-2025-003850,P01111,T13,DK016,Online,1,730000,8.6,200000
2025-02-24,ORD-2025-003850,P01111,T13,KR010,Online,1,1900000,9.8,340000
2025-02-25,ORD-2025-003621,P02256,T10,KR025,Marketplace,1,3670000,6.8,440000
2025-02-25,ORD-2025-003646,P03205,T01,DK020,Toko,1,690000,19.8,
2025-02-25,ORD-2025-003646,P03205,T01,KS034,Toko,1,6400000,16.5,
2025-02-25,ORD-2025-003667,P02703,T08,PC027,Toko,1,3210000,13.9,
2025-02-25,ORD-2025-003696,P02218,T13,DK033,Online,1,220000,11.4,590000
2025-02-25,ORD-2025-003735,P01750,T13,PC011,Online,1,4490000,16.9,510000
2025-02-25,ORD-2025-003735,P01750,T13,DK003,Online,3,420000,0.0,580000
2025-02-25,ORD-2025-003780,P01925,T13,DK036,Online,1,510000,4.7,230000
2025-02-25,ORD-2025-003780,P01925,T13,DK019,Online,1,860000,5.5,570000
2025-02-25,ORD-2025-003805,P03230,T09,MJ016,Marketplace,2,7350000,0.0,90000
2025-02-25,ORD-2025-003814,,T07,MJ021,Toko,2,2560000,15.6,
2025-02-25,ORD-2025-003814,,T07,PC022,Toko,1,3000000,15.9,
2025-02-25,ORD-2025-003865,P02290,T11,KR002,Toko,2,1500000,11.4,
2025-02-25,ORD-2025-003875,P00176,T09,SF005,Toko,2,13820000,10.7,
2025-02-26,ORD-2025-003661,P02564,T02,DK043,Toko,2,760000,18.7,360000
2025-02-26,ORD-2025-003737,P00322,T06,PC004,Toko,1,1660000,16.4,
2025-02-26,ORD-2025-003782,P01260,T06,KR041,Toko,4,1620000,14.8,
2025-02-26,ORD-2025-003782,P01260,T06,PC017,Toko,3,1720000,10.7,
2025-02-26,ORD-2025-003782,P01260,T06,PC020,Toko,1,2530000,0.0,
2025-02-26,ORD-2025-003791,P02141,T01,DK002,Toko,1,490000,16.9,
2025-02-26,ORD-2025-003791,P02141,T01,KR008,Toko,1,2800000,0.0,
2025-02-26,ORD-2025-003831,P03218,T09,PD020,Toko,2,920000,11.3,
2025-02-26,ORD-2025-003831,P03218,T09,DK020,Toko,2,690000,0.0,
2025-02-27,ORD-2025-003633,P01115,T05,KR014,Toko,1,3530000,8.8,
2025-02-27,ORD-2025-003633,P01115,T05,DK002,Toko,1,490000,15.1,
2025-02-27,ORD-2025-003633,P01115,T05,PC029,Toko,3,1900000,11.3,
2025-02-27,ORD-2025-003633,P01115,T05,DK001,Toko,1,530000,0.0,
2025-02-27,ORD-2025-003644,P00628,T13,SF025,Online,1,5340000,0.0,390000
2025-02-27,ORD-2025-003644,P00628,T13,LM024,Online,1,5790000,7.6,330000
2025-02-27,ORD-2025-003644,P00628,T13,DK013,Online,1,1520000,16.4,180000
2025-02-27,ORD-2025-003644,P00628,T13,PC013,Online,1,1410000,2.4,220000
2025-02-27,ORD-2025-003654,P02820,T13,DK024,Online,2,930000,18.4,340000
2025-02-27,ORD-2025-003692,P02162,T06,PD014,Toko,1,1590000,0.0,
2025-02-27,ORD-2025-003692,P02162,T06,DK033,Toko,4,220000,9.7,
2025-02-27,ORD-2025-003723,P00580,T13,PD021,Online,1,660000,12.6,510000
2025-02-27,ORD-2025-003738,,T12,MJ022,Toko,1,4090000,18.3,
2025-02-27,ORD-2025-003756,P01499,T11,KR004,Marketplace,1,1790000,0.0,420000
2025-02-27,ORD-2025-003768,P00991,T06,DK014,Toko,2,890000,3.3,
2025-02-27,ORD-2025-003775,P00145,T13,DK032,Online,2,340000,0.0,550000
2025-02-27,ORD-2025-003781,P03270,T09,LM018,Toko,2,22510000,0.0,
2025-02-27,ORD-2025-003781,P03270,T09,KR037,Toko,2,2790000,10.9,
2025-02-27,ORD-2025-003781,P03270,T09,PC017,Toko,1,1720000,5.3,
2025-02-27,ORD-2025-003781,P03270,T09,PC009,Toko,1,1490000,9.2,
2025-02-27,ORD-2025-003800,P02494,T09,DK003,Toko,2,420000,0.0,
2025-02-27,ORD-2025-003813,P00888,T06,LM004,Toko,1,4320000,11.1,
2025-02-27,ORD-2025-003818,P02299,T08,SF033,Toko,1,9380000,16.9,
2025-02-27,ORD-2025-003819,P00500,T13,PD015,Online,1,750000,13.0,510000
2025-02-27,ORD-2025-003860,P02100,T13,DK030,Online,2,930000,0.0,410000
2025-02-28,ORD-2025-003629,P02268,T13,DK005,Online,1,430000,14.3,350000
2025-02-28,ORD-2025-003659,P03268,T09,DK037,Toko,1,540000,0.0,
2025-02-28,ORD-2025-003665,P02204,T13,SF001,Online,1,7750000,9.3,250000
2025-02-28,ORD-2025-003669,P02307,T12,KR014,Toko,1,3530000,9.4,
2025-02-28,ORD-2025-003671,P02553,T02,PC024,Toko,2,850000,10.8,
2025-02-28,ORD-2025-003671,P02553,T02,PD019,Toko,1,1260000,14.7,
2025-02-28,ORD-2025-003700,P02852,T04,DK009,Toko,1,990000,8.8,
2025-02-28,ORD-2025-003704,,T06,PC005,Toko,2,660000,14.3,
2025-02-28,ORD-2025-003704,,T06,SF023,Toko,2,7750000,11.8,
2025-02-28,ORD-2025-003705,P00071,T03,DK029,Toko,3,500000,8.5,
2025-02-28,ORD-2025-003709,P01998,T11,MJ037,Toko,1,3320000,9.0,
2025-02-28,ORD-2025-003715,P01805,T11,DK038,Toko,3,530000,0.0,
2025-02-28,ORD-2025-003720,P00565,T09,KS028,Marketplace,1,7780000,0.0,70000
2025-02-28,ORD-2025-003741,P00762,T02,KR020,Marketplace,1,1970000,0.0,470000
2025-02-28,ORD-2025-003765,P03285,T13,LM028,Online,2,6300000,10.2,560000
2025-02-28,ORD-2025-003765,P03285,T13,KR041,Online,1,1620000,0.0,400000
2025-02-28,ORD-2025-003776,,T04,PC009,Toko,1,1490000,8.8,
2025-02-28,ORD-2025-003776,,T04,SF039,Toko,1,6120000,7.4,
2025-02-28,ORD-2025-003808,P01579,T06,LM006,Marketplace,1,13730000,6.4,
2025-02-28,ORD-2025-003808,P01579,T06,DK044,Marketplace,1,1380000,13.4,340000
2025-02-28,ORD-2025-003822,P00276,T03,MJ015,Toko,2,2920000,6.5,
2025-02-28,ORD-2025-003830,P03447,T13,DK021,Online,2,1010000,0.0,140000
2025-02-28,ORD-2025-003841,P02686,T13,PC032,Online,1,470000,13.2,50000
2025-02-28,ORD-2025-003872,P00196,T05,DK013,Toko,1,1520000,0.0,180000
2025-02-28,ORD-2025-003872,P00196,T05,PD026,Toko,2,520000,0.0,100000
2025-02-28,ORD-2025-003874,P01878,T13,SF012,Online,1,7980000,11.1,430000
2025-03-01,ORD-2025-003885,P01749,T09,PC013,Marketplace,2,1410000,12.7,380000
2025-03-01,ORD-2025-003885,P01749,T09,PD012,Marketplace,2,1500000,11.0,320000
2025-03-01,ORD-2025-003886,P02383,T01,PC025,Toko,2,1800000,4.6,
2025-03-01,ORD-2025-003886,P02383,T01,PC007,Toko,2,1510000,2.3,
2025-03-01,ORD-2025-003927,P00958,T13,PC007,Online,1,1510000,12.2,360000
2025-03-01,ORD-2025-003982,P00204,T05,KR006,Marketplace,3,3040000,12.1,470000
2025-03-01,ORD-2025-004001,P00269,T03,LM013,Toko,1,3180000,12.1,
2025-03-01,ORD-2025-004001,P00269,T03,DK002,Toko,4,490000,12.5,
2025-03-01,ORD-2025-004017,P01294,T13,DK016,Online,1,730000,10.1,290000
2025-03-01,ORD-2025-004083,P01143,T13,SF027,Online,1,36010000,10.4,540000
2025-03-01,ORD-2025-004112,P00184,T13,KS012,Online,1,11030000,10.7,540000
2025-03-01,ORD-2025-004112,P00184,T13,LM013,Online,2,3180000,12.2,320000
2025-03-01,ORD-2025-004112,P00184,T13,DK002,Online,2,490000,17.6,420000
2025-03-01,ORD-2025-004112,P00184,T13,MJ046,Online,1,2600000,18.6,90000
2025-03-01,ORD-2025-004139,,T02,DK032,Toko,1,340000,15.0,
2025-03-01,ORD-2025-004139,,T02,PC005,Toko,2,660000,12.8,
2025-03-01,ORD-2025-004139,,T02,LM005,Toko,1,6890000,17.9,
2025-03-01,ORD-2025-004154,P02489,T13,DK026,Online,1,1170000,0.0,590000
2025-03-01,ORD-2025-004184,P02468,T02,DK042,Toko,1,1280000,13.9,
2025-03-01,ORD-2025-004184,P02468,T02,KR045,Toko,1,3000000,14.8,
2025-03-01,ORD-2025-004184,P02468,T02,PD015,Toko,1,750000,8.9,430000
2025-03-02,ORD-2025-003896,P02220,T01,DK027,Marketplace,2,630000,8.2,570000
2025-03-02,ORD-2025-003904,P00557,T13,DK001,Online,1,530000,16.4,580000
2025-03-02,ORD-2025-003905,P01810,T13,DK001,Online,1,530000,0.0,200000
2025-03-02,ORD-2025-003905,P01810,T13,DK023,Online,2,770000,0.0,80000
2025-03-02,ORD-2025-003966,P03105,T04,PD005,Toko,2,390000,19.6,
2025-03-02,ORD-2025-003966,P03105,T04,DK040,Toko,1,1260000,8.2,
2025-03-02,ORD-2025-004016,P02152,T02,DK017,Toko,3,1740000,10.0,
2025-03-02,ORD-2025-004045,P00575,T06,PD015,Toko,1,750000,14.0,
2025-03-02,ORD-2025-004077,P02008,T13,DK027,Online,1,630000,19.0,160000
2025-03-02,ORD-2025-004077,P02008,T13,MJ004,Online,1,3430000,16.6,420000
2025-03-02,ORD-2025-004090,P00951,T12,MJ021,Toko,1,2560000,0.0,
2025-03-02,ORD-2025-004098,P01210,T13,DK019,Online,3,860000,0.0,250000
2025-03-02,ORD-2025-004129,P01608,T03,KR006,Toko,1,3040000,0.0,
2025-03-02,ORD-2025-004129,P01608,T03,SF016,Toko,1,10420000,16.3,
2025-03-02,ORD-2025-004129,P01608,T03,DK036,Toko,1,510000,17.5,
2025-03-03,ORD-2025-003892,P02668,T13,LM015,Online,2,3180000,14.9,330000
2025-03-03,ORD-2025-003892,P02668,T13,SF029,Online,1,7520000,0.0,80000
2025-03-03,ORD-2025-003911,P01366,T09,KR002,Marketplace,2,1500000,1.5,260000
2025-03-03,ORD-2025-003911,P01366,T09,PD005,Marketplace,1,390000,8.0,280000
2025-03-03,ORD-2025-003911,P01366,T09,PD014,Marketplace,2,1590000,0.0,490000
2025-03-03,ORD-2025-003977,P01755,T10,DK007,Toko,4,900000,5.9,
2025-03-03,ORD-2025-003977,P01755,T10,MJ007,Toko,4,5590000,19.5,
2025-03-03,ORD-2025-003990,P02035,T02,MJ031,Toko,1,7400000,9.4,
2025-03-03,ORD-2025-003992,P00825,T04,KS031,Toko,2,4390000,0.1,
2025-03-03,ORD-2025-004124,P01983,T03,PD024,Toko,1,1130000,17.0,
2025-03-03,ORD-2025-004164,P00920,T13,MJ023,Online,1,8100000,0.0,220000
2025-03-03,ORD-2025-004168,P01155,T06,SF025,Marketplace,2,5340000,11.0,260000
2025-03-03,ORD-2025-004187,P02461,T02,KR030,Toko,1,3050000,7.5,
2025-03-03,ORD-2025-004187,P02461,T02,SF015,Toko,1,6690000,12.0,
2025-03-04,ORD-2025-003897,P00446,T06,DK024,Toko,1,930000,11.0,
2025-03-04,ORD-2025-003907,P02354,T07,LM038,Toko,1,5010000,7.6,
2025-03-04,ORD-2025-003936,P03067,T07,PC009,Marketplace,1,1490000,14.2,130000
2025-03-04,ORD-2025-003945,P02215,T12,LM023,Toko,1,8770000,7.0,
2025-03-04,ORD-2025-003962,P01033,T05,PD002,Toko,4,1150000,9.4,
2025-03-04,ORD-2025-003980,P03092,T13,DK027,Online,1,630000,17.4,250000
2025-03-04,ORD-2025-003991,P02977,T13,KR024,Online,1,3000000,17.3,480000
2025-03-04,ORD-2025-004013,P01542,T13,PC024,Online,1,850000,0.0,90000
2025-03-04,ORD-2025-004021,P02850,T13,MJ006,Online,1,4050000,17.6,290000
2025-03-04,ORD-2025-004021,P02850,T13,LM032,Online,1,4960000,8.7,70000
2025-03-04,ORD-2025-004021,P02850,T13,PC005,Online,1,660000,13.7,570000
2025-03-04,ORD-2025-004022,P03363,T01,PD013,Toko,1,1030000,13.4,
2025-03-04,ORD-2025-004022,P03363,T01,KS028,Toko,1,7780000,8.1,
2025-03-04,ORD-2025-004022,P03363,T01,KS034,Toko,1,6400000,6.7,
2025-03-04,ORD-2025-004040,P02505,T11,DK043,Toko,1,760000,0.0,
2025-03-04,ORD-2025-004040,P02505,T11,DK040,Toko,1,1260000,6.5,
2025-03-04,ORD-2025-004051,P03064,T11,DK017,Toko,1,1740000,0.0,
2025-03-04,ORD-2025-004051,P03064,T11,DK039,Toko,1,870000,9.9,
2025-03-04,ORD-2025-004062,P02325,T13,MJ006,Online,1,4050000,4.8,280000
2025-03-04,ORD-2025-004096,P00424,T07,DK029,Marketplace,3,500000,7.2,580000
2025-03-04,ORD-2025-004116,P03132,T01,PC031,Toko,1,1660000,0.0,
2025-03-04,ORD-2025-004126,P00125,T13,PC031,Online,1,1660000,8.3,520000
2025-03-05,ORD-2025-003908,P01317,T13,DK005,Online,1,430000,4.6,90000
2025-03-05,ORD-2025-003908,P01317,T13,MJ036,Online,3,3410000,12.2,220000
2025-03-05,ORD-2025-003960,P02242,T13,LM040,Online,2,9610000,13.3,150000
2025-03-05,ORD-2025-003960,P02242,T13,SF031,Online,1,3420000,8.8,300000
2025-03-05,ORD-2025-003960,P02242,T13,DK003,Online,1,420000,12.4,480000
2025-03-05,ORD-2025-004005,P00342,T11,DK044,Marketplace,1,1380000,13.2,100000
2025-03-05,ORD-2025-004011,,T06,DK005,Toko,1,430000,14.2,
2025-03-05,ORD-2025-004086,P03247,T09,MJ009,Marketplace,4,2670000,1.6,580000
2025-03-05,ORD-2025-004111,,T06,KS014,Toko,1,6440000,10.5,
2025-03-05,ORD-2025-004181,P01924,T13,PC020,Online,1,2530000,0.0,170000
2025-03-05,ORD-2025-004181,P01924,T13,DK019,Online,1,860000,0.0,270000
2025-03-06,ORD-2025-003917,P00412,T13,SF015,Online,2,6690000,2.7,370000
2025-03-06,ORD-2025-003917,P00412,T13,PD001,Online,3,1710000,11.4,450000
2025-03-06,ORD-2025-003944,P01485,T10,PD015,Toko,1,750000,10.3,
2025-03-06,ORD-2025-003986,P02586,T08,KR017,Marketplace,1,4540000,9.7,250000
2025-03-06,ORD-2025-003998,P01769,T05,MJ031,Toko,1,7400000,8.9,
2025-03-06,ORD-2025-003998,P01769,T05,LM033,Toko,1,6100000,4.0,
2025-03-06,ORD-2025-003998,P01769,T05,DK009,Toko,1,990000,0.0,
2025-03-06,ORD-2025-004006,P02441,T06,DK031,Toko,2,800000,6.8,
2025-03-06,ORD-2025-004015,P00601,T04,PC003,Toko,3,1200000,0.0,
2025-03-06,ORD-2025-004029,P00796,T05,SF025,Toko,1,5340000,14.8,
2025-03-06,ORD-2025-004029,P00796,T05,KR038,Toko,1,2240000,7.9,
2025-03-06,ORD-2025-004029,P00796,T05,PC031,Toko,1,1660000,5.0,
2025-03-06,ORD-2025-004061,P01565,T12,MJ037,Toko,1,3320000,11.6,
2025-03-06,ORD-2025-004061,P01565,T12,KR035,Toko,2,1760000,12.6,
2025-03-06,ORD-2025-004117,P00978,T13,DK004,Online,1,1240000,12.8,430000
2025-03-06,ORD-2025-004144,P00442,T13,DK016,Online,1,730000,7.4,250000
2025-03-06,ORD-2025-004145,P00793,T07,PD003,Toko,1,1200000,16.5,
2025-03-06,ORD-2025-004151,P01404,T02,KR012,Toko,1,2460000,10.3,
2025-03-06,ORD-2025-004151,P01404,T02,PD006,Toko,2,970000,8.4,
2025-03-06,ORD-2025-004188,P01119,T02,DK027,Toko,2,630000,15.8,
2025-03-07,ORD-2025-003916,P00462,T07,MJ027,Toko,1,3790000,0.0,
2025-03-07,ORD-2025-003921,P01720,T05,DK008,Toko,1,910000,12.4,
2025-03-07,ORD-2025-003929,P01954,T06,DK031,Marketplace,1,800000,12.5,590000
2025-03-07,ORD-2025-003929,P01954,T06,PD010,Marketplace,2,450000,14.7,
2025-03-07,ORD-2025-003929,P01954,T06,SF010,Marketplace,3,18330000,6.1,130000
2025-03-07,ORD-2025-003929,P01954,T06,DK035,Marketplace,1,400000,10.1,480000
2025-03-07,ORD-2025-003959,P02802,T13,DK022,Online,1,550000,8.0,130000
2025-03-07,ORD-2025-003959,P02802,T13,PD020,Online,2,920000,10.4,400000
2025-03-07,ORD-2025-003959,P02802,T13,SF010,Online,3,18330000,0.0,
2025-03-07,ORD-2025-003959,P02802,T13,DK023,Online,1,770000,11.1,230000
2025-03-07,ORD-2025-003971,P01162,T12,KR004,Marketplace,1,1790000,15.6,120000
2025-03-07,ORD-2025-003979,P02909,T11,DK013,Marketplace,1,1520000,6.5,240000
2025-03-07,ORD-2025-003979,P02909,T11,MJ029,Marketplace,1,2890000,9.3,290000
2025-03-07,ORD-2025-004068,P01235,T02,LM031,Toko,1,6490000,12.1,
2025-03-07,ORD-2025-004069,P03341,T13,DK030,Online,2,930000,7.3,60000
2025-03-07,ORD-2025-004069,P03341,T13,PD013,Online,1,1030000,4.8,220000
2025-03-07,ORD-2025-004094,P02140,T13,DK035,Online,1,400000,9.0,390000
2025-03-07,ORD-2025-004102,P01483,T13,PC032,Online,2,470000,11.5,330000
2025-03-07,ORD-2025-004119,P03445,T11,KR012,Toko,1,2460000,9.2,130000
2025-03-07,ORD-2025-004119,P03445,T11,KR013,Toko,1,3330000,10.8,
2025-03-07,ORD-2025-004119,P03445,T11,SF021,Toko,3,9200000,11.3,
2025-03-07,ORD-2025-004119,P03445,T11,LM034,Toko,1,5930000,17.7,
2025-03-07,ORD-2025-004138,P01764,T06,KR046,Marketplace,1,1210000,5.9,340000
2025-03-07,ORD-2025-004138,P01764,T06,PC009,Marketplace,1,1490000,0.0,580000
2025-03-07,ORD-2025-004138,P01764,T06,KR029,Marketplace,1,5120000,13.3,540000
2025-03-07,ORD-2025-004143,P01904,T08,PC029,Toko,1,1900000,11.1,
2025-03-07,ORD-2025-004165,P03108,T05,KR003,Toko,1,1440000,17.0,
2025-03-07,ORD-2025-004165,P03108,T05,KR022,Toko,1,2200000,0.0,
2025-03-07,ORD-2025-004165,P03108,T05,DK007,Toko,1,900000,8.2,
2025-03-07,ORD-2025-004171,P00550,T13,KS023,Online,1,13410000,5.3,560000
2025-03-08,ORD-2025-003883,P01680,T13,LM007,Online,1,4350000,8.4,200000
2025-03-08,ORD-2025-003883,P01680,T13,PC019,Online,1,1840000,11.6,150000
2025-03-08,ORD-2025-003948,P00539,T04,KR007,Toko,1,1690000,0.0,
2025-03-08,ORD-2025-004048,P03357,T08,DK025,Toko,4,660000,0.0,
2025-03-08,ORD-2025-004048,P03357,T08,SF003,Toko,1,12490000,10.5,
2025-03-08,ORD-2025-004057,P00327,T02,DK023,Toko,1,770000,13.5,
2025-03-08,ORD-2025-004057,P00327,T02,LM020,Toko,1,8740000,5.0,
2025-03-08,ORD-2025-004060,P01813,T01,LM018,Toko,1,22510000,14.4,
2025-03-08,ORD-2025-004089,P02107,T13,DK010,Online,1,690000,0.0,90000
2025-03-08,ORD-2025-004089,P02107,T13,MJ001,Online,1,2940000,0.0,440000
2025-03-08,ORD-2025-004097,P01251,T11,PD008,Toko,1,970000,11.1,
2025-03-08,ORD-2025-004097,P01251,T11,DK031,Toko,1,800000,0.0,
2025-03-08,ORD-2025-004097,P01251,T11,KR026,Toko,2,2860000,8.8,
2025-03-08,ORD-2025-004100,P00521,T08,KR002,Toko,1,1500000,0.0,280000
2025-03-08,ORD-2025-004100,P00521,T08,KR025,Toko,1,3670000,16.0,
2025-03-08,ORD-2025-004141,P02974,T12,KS016,Toko,1,26320000,0.0,
2025-03-08,ORD-2025-004156,P01742,T05,KS030,Toko,1,3860000,16.7,
2025-03-08,ORD-2025-004156,P01742,T05,KS004,Toko,1,10560000,7.5,
2025-03-08,ORD-2025-004156,P01742,T05,MJ016,Toko,1,7350000,7.1,
2025-03-08,ORD-2025-004158,P01448,T03,PC026,Toko,1,860000,5.6,
2025-03-09,ORD-2025-003898,P03432,T09,KR046,Toko,1,1210000,12.8,
2025-03-09,ORD-2025-003900,P03451,T13,PC020,Online,1,2530000,10.7,550000
2025-03-09,ORD-2025-003900,P03451,T13,DK021,Online,2,1010000,12.0,430000
2025-03-09,ORD-2025-004036,P00168,T13,KR003,Online,1,1440000,4.2,140000
2025-03-09,ORD-2025-004073,P01888,T11,DK036,Marketplace,1,510000,18.0,320000
